"Elective waiting times"
"73,02576758367844"
"69,45303978822457"
"86,28597081869397"
"80,08049283286209"
"87,76831058348857"
"84,45386342833518"
"55,434264566561865"
"134,72534861739908"
"125,83218435968422"
"85,55541959782505"
"46,39184639319859"
"54,079664143825084"
"82,17798842945956"
"37,5337893621159"
"60,82025533095168"
"47,385127983607504"
"48,882783091012016"
"46,96004520291257"
"28,596961719890984"
"12,510378492083667"
"22,455730336749426"
"50,9085990883448"
"44,703121102512924"
"67,07363186238699"
"64,11149238017485"
"91,10478842913311"
"89,26463287392748"
"85,89761658543573"
"156,53970537232107"
"129,27219613589085"
"158,55393864614834"
"92,37525566665607"
"117,22201856461373"
"145,83947596529416"
"145,55154664530727"
"167,92205740518133"
"142,25898491588686"
"154,99231362467805"
"141,47990124758127"
"96,95203266401666"
"91,03461562276578"
"112,50261892157096"
"111,88302017586454"
"1031,3073286697575"
"995,790014033636"
"1018,9131853812585"
"1006,1970491240094"
"1022,9155598506989"
"1018,9949655289582"
"1039,0075158604543"
"102,78042572505325"
"55,13324131115455"
"64,29861968428067"
"29,025552204251653"
"36,835884958114775"
"37,72869505392896"
"30,263966439593503"
"13,524143107978205"
"5,434183896258844"
"26,510611436841373"
"50,01264991408959"
"17,34406181347333"
"43,04527109657943"
"23,20772928959434"
"50,42280985092532"
"48,813590334020205"
"16,005611118524428"
"4,477172241285814"
"28,455508602124894"
"13,698148747286332"
"9,231507639636654"
"26,17817699202449"
"55,81272562237098"
"37,97160827235665"
"34,21409587287735"
"10,696958090185376"
"40,31207710794581"
"14,053614073585692"
"17,643349300089795"
"1220,925804536245"
"1197,078485869862"
"1222,827383041743"
"1221,4038257835273"
"1244,4996434018697"
"1156,766642431557"
"1175,2382035543185"
"1187,103235806933"
"1173,4353040580636"
"1167,5456449733172"
"1131,403652721396"
"1115,1018014686824"
"194,2727236908283"
"162,93262355669498"
"240,47468345414848"
"108,87518354228638"
"136,200194936055"
"123,99700057453009"
"134,63908936141542"
"163,37906115874765"
"162,7003280275776"
"192,08072928187119"
"185,6095432143077"
"202,96753441940652"
"194,6430999339852"
"205,65006127945577"
"181,86923738660084"
"176,59616990657184"
"142,26992988941294"
"1053,1733543838595"
"1021,0267430538609"
"1036,3980534088973"
"1025,317893930808"
"1053,8943366725923"
"1006,0133945121486"
"1023,9900972434316"
"1049,4752249664775"
"1048,677670722473"
"27,542988148865025"
"17,55553848036102"
"30,8922364363891"
"25,318398458266728"
"86,92403093315255"
"85,2525188969403"
"110,56787302874926"
"87,24613103808503"
"104,49282260695443"
"122,36179020230793"
"104,71408586295422"
"119,71224325035467"
"100,92460839727738"
"127,71606884553916"
"124,00495601394613"
"130,94066412189022"
"128,02298378210355"
"148,54358947085296"
"95,26026056173964"
"997,9128739176784"
"991,5484165168072"
"29,360710571702008"
"28,119065525704027"
"21,160060850298585"
"29,94631378701635"
"6,4291760043243755"
"31,986604051718615"
"0,8429064389822258"
"19,803952020522843"
"0,603272337804384"
"60,6890978283615"
"58,42615542316349"
"55,11170826801009"
"53,18897037991064"
"71,02189116399887"
"86,26962752884629"
"70,01312356434545"
"92,06825996157755"
"65,19519582596013"
"80,81127637350727"
"59,044310578470515"
"80,33258685781567"
"59,153660362904475"
"86,34667737888259"
"58,512855347171126"
"23,68868275501226"
"5,355265114726567"
"17,269587779540643"
"13,37238294341455"
"21,66504390684169"
"7,137175323277063"
"29,957286809036844"
"51,75044981849152"
"48,49676498203809"
"116,06127474493559"
"109,15709236327808"
"87,37461598712247"
"81,84312105132648"
"110,76540032841561"
"132,411450935255"
"90,36070279454253"
"118,20472844491422"
"94,3574097785314"
"123,59954575999262"
"120,09563602404563"
"118,35654711523375"
"101,55569268319812"
"129,31419173623135"
"81,66700732233267"
"1004,6254706230844"
"997,8304634287623"
"1007,6663263666089"
"22,31355615391133"
"49,55067342490919"
"29,44135865650375"
"54,99878670389799"
"8,463696753916082"
"3,7058242265557197"
"30,87675343237288"
"24,987094347626396"
"19,71402686759737"
"15,628894314115769"
"1223,0069335231894"
"1211,2679850726272"
"1212,0728008604622"
"1208,4770788151745"
"1229,6445875443023"
"1222,1002096913494"
"1175,5651197413674"
"1186,468544235814"
"1171,128758971982"
"1200,0711870970717"
"1140,9923342229595"
"1155,221513360579"
"170,8364267953735"
"142,7546499856654"
"232,40860843301382"
"228,5580965959755"
"230,39294539708266"
"183,4303006108554"
"196,53718925517964"
"178,4195854451109"
"124,82135651160024"
"147,33351075247361"
"145,027611617427"
"165,70424570924325"
"156,34977655449194"
"182,16998036199914"
"170,39571796373656"
"166,7499420564335"
"147,75690340190408"
"1077,1373046561976"
"1015,814568459381"
"1037,8117998456032"
"1037,4657582929515"
"1041,2827438083523"
"1039,6735242914472"
"5,424584027611253"
"27,908494033190657"
"31,574280195916316"
"27,93248484720648"
"43,94965307393963"
"7,807660822018505"
"8,788061960245187"
"23,44827669641316"
"17,269166512477938"
"96,45971675304679"
"74,14753450367326"
"95,46588298096097"
"90,75685997131197"
"110,96152207893672"
"138,74143848543798"
"134,34691523722955"
"140,7641963175193"
"124,50769235301846"
"140,95651841361894"
"140,4350701219522"
"169,8351417279826"
"165,27191730823398"
"144,05817024495173"
"133,2487204855206"
"1017,1621372577133"
"971,498925823743"
"23,25934748267007"
"16,861633040670185"
"25,39095565372226"
"50,21273397985229"
"24,25429316197375"
"51,96988513946137"
"31,52924161890624"
"27,20300160174736"
"44,74506149920086"
"16,15747701423024"
"105,59682966824255"
"101,97808558585947"
"128,40535779040562"
"127,40810611080312"
"117,7927089505593"
"125,84573310083101"
"108,34180999718916"
"101,55395869073095"
"96,25031878792265"
"124,8062216526219"
"123,7687785373173"
"151,1156999202626"
"151,03934303370005"
"148,99543285413256"
"142,81632267019734"
"1070,0534399411952"
"1066,1795959098858"
"1080,8823834040384"
"1064,400954031348"
"1092,4992783169823"
"1091,8007932564892"
"1110,5838215765443"
"1095,1288200597228"
"1089,6481949362808"
"145,0701646393626"
"136,2679366531457"
"165,19021593023484"
"170,73375525681334"
"155,35130315859064"
"238,17141464435042"
"137,23328128728988"
"62,044046148923655"
"16,795003582608217"
"28,807527587469963"
"54,049655060109615"
"53,23222524437273"
"64,59720207591505"
"50,96826877213175"
"23,19663867974137"
"51,10455856064175"
"51,009064822880106"
"61,86050756275212"
"52,81481277403911"
"71,59784109409435"
"64,66626728556554"
"80,40356302390722"
"73,41708792787932"
"1291,6074481110918"
"1286,5786462039919"
"1306,558989032835"
"1291,8891974646597"
"1317,1313249372993"
"1280,3434736308411"
"1237,6313576046316"
"1250,175122389764"
"1223,2238198793743"
"1220,0185479115562"
"1204,1164903941185"
"1207,8580273597584"
"1198,6944541551318"
"1194,034154275895"
"1282,0480897910056"
"1258,4653708712954"
"1274,522188023033"
"1267,5906142145043"
"1295,5410106646646"
"1306,9059874962068"
"1304,4922727860676"
"1323,240944499394"
"408,04818774576717"
"436,1675521985011"
"433,86165306345447"
"446,87583584265843"
"438,3140024343696"
"450,03039066321276"
"446,0394536932703"
"1355,5430230126608"
"1332,3504409574089"
"1358,823618567583"
"1353,943073619145"
"1363,2218512379766"
"1340,0292691827244"
"1346,7075271920603"
"1338,2739651498475"
"1304,7392742049801"
"1298,8496151202337"
"1259,5366214095618"
"1271,302687115714"
"1263,8712045153377"
"1260,5567573601843"
"1244,8294810510126"
"3913,691184402343"
"3907,877446626608"
"3921,259776463873"
"3909,2006358481462"
"3938,3234534093513"
"3919,174896149223"
"3948,1776444696206"
"3960,336527119606"
"3953,7580110927042"
"3980,884687703239"
"115,44142762669796"
"102,13805149752633"
"119,93485713600141"
"69,54358180108764"
"142,8345396783927"
"139,85013165658668"
"169,62013669599045"
"167,50678145556154"
"165,76769254674969"
"157,61847932269146"
"142,70019269370422"
"166,2557445022146"
"155,5468285530518"
"169,64477103561393"
"168,0976397872093"
"184,9305708176787"
"173,43699148141303"
"184,49551253816225"
"167,41653612010492"
"1089,5005608764418"
"1068,892065059448"
"1047,956437904906"
"1030,9706206841097"
"1027,3248447768067"
"46,25382987635808"
"21,341220210266684"
"41,41802265630365"
"12,744815477609762"
"9,0990395703067"
"23,064836389375927"
"51,43487449793062"
"34,30914778944208"
"113,53326961477214"
"92,98088960204078"
"118,82480451321968"
"114,99759771807575"
"141,96857304484567"
"165,55082525565157"
"159,6593821368462"
"186,83031134266338"
"168,0426764895861"
"198,0045368702625"
"191,74621354314212"
"202,06989508883066"
"194,75064266805373"
"222,48770026285575"
"217,13366006294848"
"1129,3410810871783"
"1123,6047345306754"
"1146,7005521490178"
"1145,7434072925944"
"1174,1549063565847"
"1136,8341266846098"
"1162,7017218143915"
"1145,51361856672"
"1134,158845074308"
"1161,4399594406304"
"1159,6850730152335"
"1180,669983645454"
"1209,9517261557116"
"1192,3040218163578"
"1245,2515707632272"
"1239,6690682968979"
"327,67258676432874"
"316,7282639897857"
"310,9635300615385"
"287,9899794687942"
"265,4303779272949"
"287,74393408120625"
"279,56638513528503"
"270,4028119306586"
"268,5431920871114"
"253,89899301976772"
"233,73485595761434"
"246,46818466640553"
"206,23318876045528"
"1123,3679244044163"
"1114,716297685126"
"1142,019372554436"
"1141,1820464094533"
"1099,3167801191357"
"1093,6061604182037"
"1122,038355555411"
"1137,078336743266"
"1114,7045993454374"
"1133,5903293246724"
"138,0124787676701"
"166,2366919193427"
"146,4530435056926"
"175,1114262365087"
"172,7193245396211"
"1398,420533822727"
"1391,378997123479"
"1419,4562592353795"
"1402,6093314999216"
"1422,7501719946138"
"1420,7852397729976"
"1444,919733667316"
"1467,7120541432641"
"1467,0924553975578"
"1491,7131657125858"
"1486,4597916260818"
"1469,2716883784105"
"1484,5194247432578"
"1450,193184726099"
"1539,514451594929"
"1538,7565875763903"
"1471,2918589620547"
"1456,1639886872074"
"1480,0899878334767"
"1441,279406461068"
"1430,3688915625892"
"1432,4527768165074"
"1416,6383103414819"
"1440,05979431458"
"1425,6758748621269"
"1444,663753790833"
"1426,6762777956947"
"470,6870062893281"
"458,87736647254053"
"1385,3734567365937"
"1380,810232316845"
"1379,8609345349514"
"1367,0703790357954"
"1396,8596575915421"
"1373,922797726369"
"1390,058664855806"
"1392,8707006957914"
"1386,4262525043018"
"1415,0641835595268"
"1380,9674749399421"
"1407,5321342058546"
"1373,090082178704"
"1398,743485328941"
"1360,0212659807717"
"4023,8157879949395"
"3991,874028285648"
"3994,8441647664454"
"3957,9244719767075"
"3977,9048148055504"
"3976,685451082287"
"4006,300570100047"
"4015,179462469636"
"3980,0273542331597"
"3986,378829604288"
"3974,283775934665"
"178,69922154931095"
"201,79503916765344"
"188,24386522825392"
"274,20588938582426"
"272,4091791599727"
"280,09699691059916"
"274,51449444426987"
"281,4502025522139"
"305,89322016218034"
"276,3419317972469"
"290,48372079344426"
"271,2830411107258"
"298,3875528167532"
"238,8805691772916"
"264,95997485555097"
"241,50819128307327"
"247,85966665420153"
"188,3526830147399"
"1110,523105803672"
"1099,2717775169986"
"1120,2566881472192"
"1090,1584444047955"
"1088,0118330747969"
"1080,1247007331822"
"1088,945774238271"
"114,87171474646226"
"91,35457696377028"
"117,82775457394445"
"91,18749483985232"
"98,93666766439136"
"123,48142660053205"
"122,52428174410849"
"177,96570937080645"
"163,98287759753958"
"180,47046522044278"
"124,50891208201341"
"135,04545636814507"
"163,164820820879"
"149,37941127363013"
"163,1229073091293"
"127,10749847172042"
"155,4982789548153"
"113,96014390647201"
"110,75487193865399"
"78,8131122293621"
"85,36132865688438"
"79,31351438315784"
"1006,9429999217199"
"1005,104372624385"
"1026,4527459050946"
"994,2028767750207"
"1021,6153786423827"
"1009,7702955894257"
"1022,7379564075338"
"96,54821642752228"
"91,64304221405547"
"121,5283923826535"
"113,98401452970037"
"143,83099348394782"
"169,43647023573942"
"145,85375131602913"
"208,74500148203995"
"206,35289978515237"
"217,20434252502437"
"179,19572784849007"
"178,81800205889388"
"200,98842484782608"
"198,5314129966911"
"198,708610447208"
"153,66332250525443"
"163,3890636476321"
"149,2867899580956"
"171,0212449578956"
"169,96367308298522"
"165,16989997462167"
"161,36596836068907"
"1077,1836482602214"
"1073,379716646289"
"1101,138215699322"
"1096,863284558781"
"1098,4457983084694"
"1083,9398874710325"
"1107,681564143912"
"1125,7653961828833"
"1123,502453777685"
"1150,4510821999322"
"1144,7918122178276"
"1171,0806993862343"
"1161,726230231483"
"1189,24753285334"
"1188,0281691300763"
"1408,6598998658667"
"1405,2701364300763"
"1432,6170578130216"
"1422,5328198973677"
"1429,8482931993692"
"1373,88674006094"
"1399,6594357788313"
"1429,621296159508"
"1413,850475297127"
"1441,3500663846532"
"1433,7205771445274"
"1460,421641138195"
"1314,955640049215"
"1298,4289043490862"
"1378,1822531633563"
"1364,3181202927935"
"1366,5662382501137"
"1347,260882385239"
"1371,7548393346494"
"1399,4918969294513"
"1385,0674008194396"
"1389,6228903316292"
"1375,319867041421"
"446,288887168407"
"378,83966797645166"
"405,1516890075239"
"363,10094086681136"
"362,81683206200614"
"317,9731440760414"
"1213,2973343023455"
"1208,3674989417082"
"1237,865619972827"
"1232,4103789089677"
"1259,6474961799656"
"1254,4942590779233"
"1284,2449722330662"
"1228,3277238201085"
"1225,6746452030538"
"1252,4209603666004"
"1248,5237555304743"
"1272,7100177547395"
"1254,0242602445496"
"1253,6465344549536"
"1249,9585554860257"
"3918,45270551344"
"3910,936615519019"
"3932,4938513555485"
"3932,011522792952"
"3959,160338550151"
"3957,447184307912"
"3976,057804568845"
"3978,059038859339"
"3968,5796445480887"
"3991,5381078488404"
"3967,82354744585"
"3973,4357381385726"
"4003,28271709282"
"4001,2543163652363"
"298,8009354085354"
"295,97186461435257"
"297,2126481814084"
"294,90674904636177"
"316,6999120558164"
"330,5770993292818"
"325,9411143660154"
"344,9967915914724"
"336,87768052401736"
"353,48107958341404"
"295,2306592547126"
"302,9798320792516"
"266,06013928951353"
"255,3468512258095"
"254,80581348891553"
"1179,1977567145595"
"1153,6078179103815"
"1144,885598562212"
"1144,3837195933309"
"1152,2550147471654"
"1149,514143266905"
"1178,5569984104814"
"1186,428293564316"
"1171,758501996141"
"1159,7077538554283"
"1152,4164555615669"
"1179,5209672675942"
"1198,0969183049497"
"206,49609026405298"
"280,1948136973013"
"206,59644567613395"
"210,18618090263809"
"142,06843884979875"
"160,47008894676034"
"183,91846175112866"
"164,56055053801398"
"155,98320654860635"
"104,76945948532409"
"123,03051103476173"
"119,64074759897136"
"143,54052412084462"
"130,22074190269467"
"148,69230302545606"
"140,07065386422164"
"1028,3631765848781"
"1021,0439241641013"
"1050,345439103608"
"25,605476751791578"
"42,09306437469477"
"24,920470971846548"
"43,18152252128421"
"45,26540777520235"
"43,92379050601845"
"49,740465346007596"
"40,103754192180006"
"70,00826045441836"
"99,05111559799481"
"71,86315143798001"
"93,74540938514068"
"60,64869051917495"
"81,4492341095565"
"6,92136552599186"
"1,7692572895156218"
"15,378117267594746"
"4,007833681953912"
"25,35620696266352"
"21,87518099341912"
"27,691855833408283"
"23,559450963189875"
"53,07712240059345"
"49,59609643134905"
"970,5810070615697"
"967,9060184553383"
"29,202445755995484"
"21,770963155619178"
"10,716499314779611"
"33,25685597913085"
"16,456001547095212"
"19,504699036705347"
"17,284615443206604"
"21,17675411928269"
"8,274025182106698"
"31,90956778123541"
"24,05123473994388"
"1251,5290908175202"
"1227,6817721511372"
"1249,4456037702785"
"1202,9260242283772"
"1220,3578577794185"
"1199,3518606727584"
"1226,9597589758707"
"1253,5472211998836"
"1135,1528536747694"
"1104,75961804035"
"1073,6159204276137"
"1084,777142634794"
"193,74349603549913"
"193,04501097500585"
"266,1518996193301"
"207,4917657157604"
"225,1434200432979"
"222,81600680762665"
"229,4293559523574"
"239,48357104827954"
"222,45123186638767"
"225,3424820323985"
"197,34371632289293"
"223,97670003440118"
"217,3172874425852"
"215,27337726301772"
"169,18679403521043"
"183,80434193698773"
"156,77447841778542"
"1068,5405441239377"
"1067,2193578156011"
"1073,6366388958909"
"1063,060947389784"
"1089,8524078380456"
"1073,280259162806"
"1078,0518295073412"
"19,921803477634604"
"6,253871728765091"
"26,137262124848803"
"41,218975495861585"
"41,104325664459594"
"21,242277318485975"
"10,16211784039649"
"35,00888073835415"
"63,170253441019156"
"42,10678801297968"
"118,90165562623173"
"109,76385396775984"
"133,37276921197673"
"125,42790560920886"
"153,77717997297503"
"171,64614756832856"
"167,2276143999757"
"187,9353028903411"
"185,62940375529448"
"199,81493728026908"
"189,07256963900176"
"217,23394234166676"
"170,04583909399537"
"196,90481550255777"
"158,61395837693476"
"1087,4148937854702"
"1067,3055790170647"
"1085,2464384013379"
"1060,089493760357"
"1063,1381912499671"
"1052,193868475424"
"1021,8006328410047"
"96,48286221730802"
"87,00346790605742"
"114,41596977341939"
"107,40198294785523"
"113,01417364057731"
"138,10899942711052"
"128,5982458756169"
"168,99539904686907"
"156,31636257456577"
"155,75001271224878"
"140,2389811904542"
"166,826443414467"
"182,92282596722578"
"129,63949705811245"
"100,13251341865083"
"97,74041172176322"
"104,35376086649399"
"102,11225991952722"
"80,03892265673687"
"78,57426347530964"
"87,73964184843572"
"85,43374271338911"
"1007,5754096720975"
"1003,1328377194918"
"1031,6063576753368"
"1009,4776528291715"
"55,93846109553914"
"23,26987299492285"
"12,717353964113713"
"19,39561197344949"
"10,53280926691636"
"28,793860816354027"
"21,74140976322326"
"48,73470581218152"
"44,69672996975186"
"92,47199872123059"
"91,434555605926"
"110,55778869430253"
"107,07676272505816"
"136,03931960975356"
"155,72731421380954"
"151,356769235828"
"173,49843619453648"
"172,87883744883007"
"145,02950599473843"
"141,13230115861234"
"167,3050943634684"
"132,7465219901664"
"154,0648704674541"
"150,07393349751163"
"1075,846629215403"
"1039,1897132561774"
"1038,240415474284"
"1018,0762784121305"
"1009,0609606933461"
"1007,1803251460801"
"1019,6285959095693"
"1042,197113309193"
"110,954305211287"
"127,20813508764508"
"90,42028378118684"
"98,16945660572588"
"90,45447232876971"
"112,91009447581659"
"108,37106146741898"
"1310,122169396588"
"1298,6285900603225"
"1284,570620947473"
"1280,7201091104346"
"1292,0343516002447"
"1281,8528331317234"
"1279,184245031107"
"1287,9473253907042"
"1286,2965997544704"
"1309,9321423535991"
"1303,988717480219"
"1314,365837304277"
"1334,8864429930263"
"1307,4588414209497"
"1391,0943840200785"
"1388,9810287796495"
"1415,1071847483402"
"1413,8878210250762"
"1437,1471685077463"
"1423,0891993948967"
"1404,9542316475113"
"1430,2452086378623"
"1419,402130035693"
"1437,3070763660699"
"1421,2286205898565"
"1441,811792185678"
"1435,6853099393998"
"1460,0516645333282"
"1444,3243882241566"
"2369,517542061074"
"2358,1627685686617"
"2384,976760933489"
"1458,2257376017374"
"1479,9307706134666"
"1444,8988566787364"
"1451,7062746234842"
"1469,967326172922"
"1440,9477273111488"
"1442,4453824185532"
"1432,5542317503532"
"1452,7270097771484"
"1446,1215669140379"
"1469,4891574938008"
"1458,1343840013888"
"4103,609021620343"
"4093,0995936041004"
"4100,099123324977"
"4086,7409698924766"
"4096,244539211867"
"4070,4343538798307"
"4090,0567673468686"
"4074,807724780553"
"4045,3460884293045"
"4075,0774901445457"
"141,6460506068394"
"147,99752597796768"
"176,3052048370953"
"156,08608562478315"
"212,5513946799158"
"203,38278966883502"
"231,56513181118436"
"226,21109161127708"
"241,37599733308383"
"245,85891037166223"
"229,55763380491052"
"206,27430489579717"
"190,4598384207718"
"216,84109433838873"
"206,09872669712138"
"212,90614464186945"
"208,6788403597609"
"214,96427995677078"
"213,31355432053692"
"1128,9701252851194"
"1082,883542057312"
"1094,847029398062"
"1041,5637004889486"
"39,335224277603295"
"29,412547127010605"
"49,52139645881064"
"7,296665210289376"
"24,94831953782689"
"29,48231844884691"
"26,586830154874292"
"50,248961360357725"
"73,20742466110948"
"43,0164750535655"
"70,38528125657558"
"48,01154385874685"
"77,89689402734484"
"45,33385042748222"
"6,613349144730755"
"22,630517371463903"
"25,122361694507816"
"36,07762495118196"
"32,34335013100279"
"59,821206208579014"
"45,878023360316604"
"24,38203384794565"
"49,027993648038375"
"34,02615103543883"
"122,62311275532983"
"102,78557094834474"
"132,04752048683028"
"95,12782769709221"
"124,58678996019825"
"133,057223088029"
"88,99925397517939"
"89,35788970752998"
"78,24361968676499"
"100,95232139290351"
"88,56751497547344"
"88,92615070782404"
"86,89774998024063"
"91,16126416710398"
"73,22269894111554"
"996,0428104268753"
"995,8897893811227"
"1003,7001221349858"
"974,9409057020416"
"1000,377681282293"
"41,00696134547057"
"56,37827170050706"
"77,5457804296349"
"70,08613709398614"
"99,00841637107527"
"93,03894811190182"
"98,16529520482777"
"96,09446520871663"
"120,74042500880935"
"119,48039680614157"
"1337,5998044540145"
"1329,5680172003595"
"1327,421405870361"
"1285,8832708220175"
"1312,9433738802657"
"1294,3589518085457"
"1321,0146555393144"
"1341,1554960340063"
"1311,7830917782985"
"1339,2826828658244"
"1304,8406308386736"
"1304,2742809763567"
"1293,5609929126526"
"1283,0515648964104"
"1368,29369236905"
"1359,9397429758894"
"1351,3623989864818"
"1325,7724601823038"
"1347,4185107891433"
"1372,8552863693947"
"1370,6993120197662"
"1389,856233417597"
"1346,736926521406"
"1361,566861913042"
"1359,2824538905297"
"458,5880306227067"
"399,0810469832451"
"361,6318277912898"
"318,69482731766516"
"1247,0441016814314"
"1222,9284543962044"
"1249,3557266007506"
"1130,9613590756364"
"1106,717272270429"
"1052,1418562980402"
"1039,7415396991275"
"1067,4785972939296"
"25,77269571789146"
"16,727000929178452"
"40,38913213466191"
"25,80145714859438"
"55,02375776207547"
"57,993894242873154"
"56,19718401702156"
"80,53791403491681"
"36,479944922067205"
"58,85045568194127"
"73,12317937276956"
"71,03109925366994"
"139,90999162325897"
"127,92247039092908"
"153,47989843832332"
"138,01182364637737"
"165,02741562457135"
"171,04640506315346"
"139,50785503611982"
"64,31861989775359"
"37,288756378551284"
"57,04210519282151"
"6,106478038279363"
"9,466218304187237"
"2,4246816049389963"
"6,466240787060428"
"915,8577449700665"
"21,709142874377"
"11,945635790172851"
"25,37348711493314"
"10,124444548617703"
"13,941430064018505"
"7,254975971548674"
"13,273965410130785"
"39,04666112802224"
"17,219879580039844"
"99,27501597727198"
"59,35233882667927"
"67,40536297695098"
"40,375499457748674"
"49,138579817345885"
"75,21798549560526"
"73,50483125336598"
"91,69519143657834"
"30,842874635931707"
"14,541023383218032"
"4,294372197488258"
"32,74724094908362"
"22,695319808565728"
"23,232188719267207"
"17,65835074114483"
"42,17772561770289"
"21,569229800708968"
"47,318126972589496"
"13,44821886344485"
"43,1796205786861"
"30,242620105061434"
"19,56709721298239"
"83,38408272838319"
"59,99743187311395"
"69,2195933989384"
"53,492317089766686"
"40,37301019357585"
"48,72511364335719"
"25,97781676025477"
"46,15059478705001"
"41,75607153884158"
"65,52418920576235"
"63,559256984146145"
"62,70642025804449"
"18,648451145194883"
"40,81887393412711"
"39,084865027377646"
"959,9162600162969"
"908,420270503926"
"21,07642754058251"
"26,816831312994992"
"1,2997443515734233"
"12,358265408322637"
"22,46667892910486"
"27,593026022030813"
"20,906571929560982"
"1250,365534192667"
"1247,043930879286"
"1258,9089631319007"
"1248,8247252162469"
"1269,0929977378219"
"1254,2163533148616"
"1282,398695457211"
"1288,7501708283392"
"1286,8063474550427"
"1263,8327968622982"
"1256,031932142386"
"1273,7925540413237"
"1295,4681195559024"
"1289,5246946825223"
"1327,451357419732"
"1306,2144377793293"
"1331,4565652519689"
"1298,7879771513526"
"1278,6631519748664"
"379,8184815314787"
"349,06161990822"
"357,53205303605074"
"335,28122586058976"
"364,5431753990753"
"356,7709816692493"
"373,2585692921525"
"371,87602669283297"
"371,02318996673125"
"355,51215844493674"
"1281,5446974288366"
"1275,7309596531018"
"1305,63546591534"
"1300,2055751336304"
"1325,8828963457631"
"1323,7482434686792"
"1326,63949363469"
"1350,0070842144528"
"1340,2117463220775"
"1337,0064743542596"
"1299,4135326602336"
"1268,561215859587"
"1266,6384779714876"
"1282,3354546812795"
"1272,0234492853356"
"3933,2514365855054"
"3913,6818467978865"
"3943,567196966484"
"3938,3889752926143"
"3955,411093194763"
"3938,238499791915"
"85,9855581118012"
"78,255063344007"
"62,04322700621731"
"88,6078862721298"
"77,73111936050636"
"105,87149951695922"
"74,54876332014254"
"61,83262706289344"
"150,6740959628539"
"99,73846880831175"
"128,47844060564398"
"115,91027415668523"
"128,97086694975812"
"155,39813915430426"
"120,24603091782802"
"137,38076656178907"
"117,2166294996357"
"143,9176934933032"
"136,59844107252627"
"138,6823263264444"
"124,25783021643258"
"110,95445408726096"
"97,44204171016418"
"998,68282527722"
"995,2017993079755"
"994,5404317063602"
"962,1867420594842"
"59,961860380676406"
"50,946771010897066"
"54,91376531809298"
"30,001155652001586"
"28,43335078920893"
"0,18293046050740713"
"24,03015163414068"
"53,31189414439817"
"28,154949503417413"
"95,09065761136151"
"89,83728352485764"
"73,31770398295629"
"45,56582194027652"
"47,64970719419466"
"62,224491213948"
"40,09578636778258"
"61,741836974622004"
"32,80942827870234"
"56,63031809476712"
"33,945791396768584"
"57,97632313759516"
"52,571750458378574"
"76,62832558499855"
"65,51405556423356"
"989,3875733179553"
"910,608602953085"
